parcelid,airconditioningtypeid,architecturalstyletypeid,basementsqft,bathroomcnt,bedroomcnt,buildingclasstypeid,buildingqualitytypeid,calculatedbathnbr,decktypeid,finishedfloor1squarefeet,calculatedfinishedsquarefeet,finishedsquarefeet12,finishedsquarefeet13,finishedsquarefeet15,finishedsquarefeet50,finishedsquarefeet6,fips,fireplacecnt,fullbathcnt,garagecarcnt,garagetotalsqft,hashottuborspa,heatingorsystemtypeid,latitude,longitude,lotsizesquarefeet,poolcnt,poolsizesum,pooltypeid10,pooltypeid2,pooltypeid7,propertycountylandusecode,propertylandusetypeid,propertyzoningdesc,rawcensustractandblock,regionidcity,regionidcounty,regionidneighborhood,regionidzip,roomcnt,storytypeid,threequarterbathnbr,typeconstructiontypeid,unitcnt,yardbuildingsqft17,yardbuildingsqft26,yearbuilt,numberofstories,fireplaceflag,structuretaxvaluedollarcnt,taxvaluedollarcnt,assessmentyear,landtaxvaluedollarcnt,taxamount,taxdelinquencyflag,taxdelinquencyyear,censustractandblock
10,-0.8778440107531668,0.3337617395034456,-0.5247603788197016,0.3125101847469336,0.30067713621961467,-0.017266054260173084,-1.4514079457130633,-0.6657573984808351,0.6381159018096519,-2.1456923959422878,0.2947134235002182,0.22875844301087012,0.32828526782379597,-1.5578986137053812,0.7296071213741241,0.3085454382683012,-0.3485498133316281,0.5593127019115298,-0.09139071865675086,0.9648047183903631,-1.5177314505554094,Y,-1.7341398071973968,-0.666992386757097,-0.35628460253724187,0.13294151949061833,-1.418239758119999,0.46369939304452096,1.2625285913455935,-1.1244306583525234,1.6458320142094924,0100,-0.6961293479279893,LARS,0.5845119037876018,-0.9326749984511984,0.8396227090279951,-1.2721770705076219,-0.30097366701734235,0.7149421298552567,0.3806413357930613,2.329757304220526,-0.4391851725498657,0.5205826453385402,-0.9990917355843502,-2.2638810296799456,-0.8234690284939429,-1.9596647458948786,true,0.8771080130118188,-1.3606640968587105,0.08966255985395481,-1.2148817789958906,-0.6505535498869662,Y,1.1848752880198072,-1.0607964399898564
11,1.9928186365058453,1.1376288431147135,0.8933139411765767,0.22908898214919973,-0.011139176605704935,0.4387508216107311,-0.3254362224266946,-0.5029953487802569,-0.7694026180503437,-0.15869776915916745,-0.059107462181929214,-0.30497786516578057,1.331653467740085,-0.7268755849384012,-0.3689724018576,1.752803228190591,-0.40054267508373753,-1.1933797105467745,0.38173739804684614,-0.3358167121504906,-0.43268120188587234,Y,-3.2791910873308545,-1.8322900537550697,1.326192686071389,1.7565917429594597,0.0357723951566211,-0.14654174368269907,0.5819181540121394,0.8089155026398052,-0.8944661624219545,0100,-1.2843000179037938,LARS,-0.45459662530706185,-0.32411176146199683,0.17018301661671145,-0.937939794193514,-0.005605191728193417,0.35403787231024336,-0.8591657193915619,0.015823914480519726,0.5469755632823973,-0.8540277003486207,-1.1509175281163684,0.9613815819886984,0.4672779613136049,-0.777649812886707,true,-0.4336590443315628,0.6975432366304948,-0.5636638688109868,0.00840318808203538,-0.14060252015064326,Y,0.7348612253775485,1.9288888201603147
12,0.6393285535003763,-0.30209213630148496,0.22634397072382711,0.8925264784337159,0.35897774123763593,-0.344954117024913,-0.13935248872284703,-1.2787681385873295,0.8140709353608344,-2.086686636858798,0.8212002306930856,1.6112589648453435,-0.1989742869357444,-0.4197702167056093,0.31733673202333945,-0.07814731183324179,-1.6694102044668617,0.7463354326934291,-0.5461247183747433,1.0073742163704353,1.1446986376996258,Y,0.6746436310445639,-0.16374751125779563,1.7020015182886263,-0.5365124935424311,0.028775100512126693,2.3112842803085565,-1.276781943820151,-0.267677439459425,0.020210751416952718,0100,-0.7309514771364427,LARS,0.9941824214369015,-0.7666913353523913,1.6446072400559342,0.5082779144284457,1.4884311466685014,-0.4188533441531652,-0.5415741492009175,0.012551923646936759,0.7264587618007404,0.2893130425053444,1.426183648415322,-0.17602180388830999,0.9367084771675128,0.011331009809055482,true,0.4815450172942685,0.2809927136874437,1.1824119928012877,0.2620552579899493,-0.14013047158575836,Y,0.4474642396053856,0.32677000831394826
13,-0.5112420160208453,0.05932047950186991,-0.6890242924651838,-0.03361494651090879,-0.45219339978380974,-1.3571934981996236,-2.1801675142592862,-0.7443924076190553,1.9696615789517424,-0.7317165673191416,0.3178303263489918,-0.381134506132867,0.6176250631658489,0.5216143601266553,0.41989335737469924,1.4518952614152274,-0.4969857178734865,1.4353229871226825,0.9211883975179359,1.4395976177396939,-1.7620164275208707,Y,0.9009970482837037,0.534533390935371,-3.156295932932606,-1.3604935306079302,-0.6370328664397209,-0.14051672274122423,0.12950061008980276,-0.47922206726296235,0.7695537794294209,0100,-0.0439284271117157,LARS,-0.5772271233700077,-0.47065319043431353,0.5330712449150397,-1.7347734638427361,-0.28194414251867483,0.2786203272547207,-1.7405996885009318,-0.7166041175577876,-0.4459392192836852,0.5624200489416735,-0.2298719398331175,-0.2936138702642327,0.08007465098052918,-1.4487070233526247,true,-0.3830659360139564,-1.2145952834700533,-0.917608147115803,-0.14333402284895067,-0.2664002634670696,Y,1.5983415263153857,-1.6788047259391727
14,0.9886599896183682,-0.6383063979604828,-0.22416160825644305,2.038347604106935,0.02400688239978355,1.6531681038638522,1.1047037256724004,0.11509118535479773,0.5627339686588234,-0.014853680710221829,-0.4885545392289722,2.293060496505675,-0.19736996007656488,-0.48224314641758026,-0.851951856118093,-0.27449289567820906,3.6952500299826445,1.1218042821238956,1.409601696586941,0.1377652813369811,-0.5932017353868694,Y,-0.021989922853802496,-1.7242127273973034,-0.7722198044293828,-0.29823767364993486,-1.097521827358048,0.31904835228108314,-0.8509663176240625,-0.7445567677682827,1.0286162317887204,0100,0.17909842282909277,LARS,0.6503938465589176,1.6672386059434463,0.6539622957941142,-1.0829164306121273,-0.3665784239946965,1.9721686715193043,-0.2663176411153299,-0.17527550478478207,0.25445638298909273,-1.3885364324511955,-0.3096634660225054,0.6949523290875791,-0.8475808504236434,0.8814646004342157,true,0.9222037144595602,-0.7089441100842783,2.5832907901915845,0.43535531504957575,0.24599687522478622,Y,0.5400049457490814,0.6928917746530108
15,1.1817723020488062,-0.18748501453278035,-0.6446890926038865,-0.11728823416648274,-0.29437996898417945,1.0321298923195783,1.0960153716450065,-0.8900822971215298,0.8412305580003008,0.39244936227454863,1.6173668731737538,1.8937396147630465,-0.455227926201234,0.12783977737019425,-0.4534612089050853,-0.6129181726869226,0.828467029341121,0.9688759976815097,-1.4143351467329326,-1.970756661215428,-0.9503615603198226,Y,2.137027807405982,0.060231275157139684,0.05671414734159206,-1.7720698181701775,-0.19644852179654487,-0.24270545542476352,0.0265769440637937,0.7353649911948493,0.4140767360070156,0100,1.4970913345345167,LARS,-0.017869629400974914,-1.4879066958812013,-0.5822315320982837,-0.25634152784160313,0.8564797015769121,1.3556642852972884,-0.6462047791223915,0.8198642465065856,-0.1573699617444309,0.6812180834181275,-0.00098912966483664,-0.12416639906130542,0.23356852948612572,1.5151040499871986,true,-0.32159017108607385,-0.4743540069089193,1.1027287893026163,-0.3471269807548705,-2.3907673670045506,Y,-0.4547973623768387,-0.5545373153677897
16,-0.2479107060257336,-0.33294264183188094,-0.40645414991223416,-1.1961064048077896,0.5247742038917288,-0.17657600580945115,1.5889659427777412,-0.19392069713964943,-1.4262158200795096,-0.6203770039353661,-1.0773097664582083,-0.1339330045999415,0.31441719966778087,-0.9651573281801611,1.8461045563752698,0.7061888556607104,-0.0705900354996629,0.7685532775877142,1.1226314850934171,-1.2359160772109998,0.7216219790934433,Y,0.8992812256215473,-0.2960660076336715,-0.5298165944904678,-0.23998553017718105,-1.6737353918311249,2.053958258956862,-0.5749967814697247,0.6644117948658488,0.26220313249919025,0100,0.8109692205189875,LARS,-0.5973908234150309,0.00545714131276775,-0.4706976335628166,-1.9172855936943491,-0.7442992470399608,0.5266445337525997,-0.07198614429458391,0.7561417593707961,1.2334889752924967,0.05293405747434713,0.018671100225321032,0.7960060187250027,-0.6154367332288951,-1.3012292413238447,true,1.4905135402802772,-1.4171376452676852,0.3235805501817351,1.0946124636164938,-0.9037444649593371,Y,-1.1566709216019193,1.1323943247344013
17,-0.9371353220833941,1.2090062730150284,-0.26083194815481164,0.29816626604921276,-0.14565234784793843,-0.5464137929792652,-0.6676391742120484,0.17480344130329142,-0.47151088774651656,0.9730846147953034,-1.8331266386086125,1.5056026800783013,-1.1645774887320393,0.5055048189561071,0.6358242268855605,1.0628558254244032,0.5983798848121552,-0.30980005361052537,-0.049198827717721015,0.14374497546352466,-1.5040939535454785,Y,2.4128676961941666,-1.028299777750305,0.9544887669484223,-0.8668476756608195,-0.16109634533670872,-0.4445305709159779,-0.1411042333463886,-0.36095585836179117,1.2100613987948836,0100,0.2678711903902093,LARS,-0.673414870189244,2.0522145463256587,0.015122401263351168,-1.046208377823675,-0.9869807034832412,0.5234846301671249,-2.417049272819766,-1.1210108211136212,0.19708114099017243,-0.38981613892782446,-0.7649141545629066,0.30711668679224463,-0.09864120588307575,1.0031977236739549,true,-0.632049485115548,-0.28042139884207196,-0.5610712781238405,1.1299629879921154,-1.1549997559281682,Y,-1.0771844142041036,1.0135928394961837
18,0.302896495653305,0.11050682666999392,1.1214215414004551,-1.271305402637624,-0.9299537902813257,-0.008925679558538705,-0.7416761685827427,-1.74696916051403,-0.3323887043992176,0.37554662973536895,0.7999557210727357,0.5053984945075098,-0.8393434952850944,-0.7423385603434032,-0.7458407885473589,-1.4402995306435271,-0.7378942283172626,-0.36377238463627937,-0.7397857466782786,-1.099721933923338,-0.6111158056251433,Y,0.10764977315156016,0.9598191169906491,1.2822860980381254,-1.459880239514046,0.3709478115656668,-0.45477985974375,0.1386075092526528,1.105281889561265,-0.5536674985179211,0100,-0.39526769865902117,LARS,-0.1533779668245323,1.1506324582508054,0.8684875383334002,0.84572587107333,-1.4994431674737159,0.8103268409088605,-0.9384185401386067,-1.9644245537911027,-0.4216778818508952,0.6906601420677172,-0.18617256601418192,-1.1008264491434976,0.851281126415128,0.9963074433239477,true,-0.012886727840715838,0.04614557263823847,-0.4283658150146608,1.4927811707838516,1.9858519906864303,Y,0.9248950182814609,0.5318178559531702
19,0.9201850012289964,-0.493215125630842,0.10402128858659213,-1.0935550043546327,1.0420282007299768,1.788007532887729,0.04653368918882538,0.6026482720250943,0.4938063908832276,-0.20734604093765435,0.08096710861149552,-2.0155779235582867,0.8907875548863242,1.8828011752810347,0.7143258422804012,-0.7898867068224278,-0.850119338222034,2.001388099745625,-0.5563787719700508,-1.6243486921343888,-0.38940222750499587,Y,-0.014338648955026326,-0.7521687808213737,-0.6626718163151162,0.7265620682700086,1.5746109584616206,0.8758187341099364,0.3022822669131555,1.4026955413270514,0.9390639032995035,0100,-0.7794136854066119,LARS,0.9771373784678733,-1.172321374066994,0.3517542845534302,-1.108873087924147,0.93560848403311,1.634793031890783,-0.4513580782207554,0.24382369087196093,1.7515632913616814,0.005864588469250857,-0.9623845533752795,0.20315804848396365,-0.7530391829476837,1.6627933994930757,true,0.673881168699124,-0.05668265020283429,-0.4584453409151157,-0.4611748392973974,-0.42547183960303214,Y,1.0540578460798364,-0.21137383430024126
20,-1.3331863419172354,0.2806812138229701,0.28673181771897627,-0.008462449062510521,1.240846700741716,1.2616288236311777,-0.04188284423411426,1.5285391964755344,0.29289797578281473,-0.02580771622284405,0.8012312088523987,0.5683228959069053,0.9179054246591686,2.029472152196948,-0.16022240253726366,-0.37749884042327275,1.715255617044872,-1.2529196116053336,-0.5843320948412198,-0.9630170053079646,0.5935292277744751,Y,0.9960249973203912,-0.11126819727686828,-1.827124659225849,2.3320733702581236,1.344231849734838,1.2446689654097647,-0.06207406811089189,-1.1371868046670042,-0.5387112348929889,0100,-1.362378359197018,LARS,0.23501936817038557,1.3640237141218499,0.8373718889708323,-0.5290533517235282,-0.32745251681891896,0.5476293293916351,0.3467078215690004,0.7707194625672477,0.19913936042851407,-0.15018584041104988,-2.040259208091552,-0.03828470433352605,1.0956006043686166,-0.7670467842589735,true,-0.0988421971478053,0.8413736422403354,-0.1549831131644462,0.718027696114697,-0.6554773336423355,Y,1.8407406847535985,-0.05498904108205889
21,-0.5141396019401728,0.5458603675146805,-1.4261955049006356,0.3842221426257525,-1.0156957933914792,0.687943301671742,0.17426982818961131,-0.4376327664665033,1.138957235234274,-1.5016598674546568,-0.3394206166963255,-0.05708746956106673,-0.11970477653310625,0.19030539525707676,-2.0212875485284574,-0.3718500866976885,1.180354769331599,0.5869653892624856,-0.027983606125024693,0.0482216836053186,1.5156102845044965,Y,-1.2163344310787114,0.6881316372049947,-0.10998226935687357,0.2514945438212759,0.2723410412305437,-0.47799575686683926,2.553856908598807,0.11899806584071818,-0.9770868468629016,0100,-0.031141378171976247,LARS,-0.8759394265628707,0.9392035575606715,0.3400001513657904,2.0950260572113417,-1.3676874871490043,1.3225955318963944,0.3676212620669262,-1.5567814916939045,-0.4568983998476078,0.01669329187811177,-0.009852558432590615,1.0043471639399646,1.5246855583402228,-0.02213376690039929,true,-2.755404369617497,-0.9683424168468148,0.9064579066792463,0.9723033208650937,-1.2870312911281057,Y,0.7537335352791368,0.7500008553445239
22,0.3509740715496478,-0.9094550251601099,-1.0303304571817125,1.0610319637363763,-1.1093679556007907,1.5652477324928087,-1.6160352443824197,-1.6938781013783255,-0.46719605216011023,-0.552837634576361,-0.8429713925576345,-1.5553833850888867,-0.8211331615489945,-0.35013665501115826,-0.029036403815620053,-0.5776812777554899,-1.8367565948723095,1.9219705209763827,-0.9809825962480876,0.9307656362378353,0.6241748729209663,Y,-0.32374402001195796,1.0980345470253532,0.6872770476758538,-0.5111211200382987,-0.1020305189096541,0.9426987779288496,-0.07148921531968935,1.763670485993724,2.015308746361608,0100,0.05063792158325907,LARS,0.34776833487578757,-0.26358603437749323,0.1318060080680728,-0.3149060764778298,0.51073557582855,-1.1465834339805994,0.9058075729094479,1.2310684969348802,0.46495410876368876,0.5745925805735537,1.0886270615448725,0.8941448829097425,-0.2722384360382997,0.45895528042996303,true,1.023355545205979,-0.2774833587599554,0.47300211638416434,0.3530757643062508,0.682932608804447,Y,1.8650935806539093,-1.0938561919231127
23,-0.5589114726416156,2.632497364411944,-1.0979218522932221,-1.1380485023049132,-0.7850823078737942,1.054790842088149,-0.2065019881234136,0.6685084938371305,0.513842472333091,1.479983114992016,-2.9700662038217818,-0.5794688864028579,-0.5425127970712101,-0.09150632874443021,0.7897387975644616,-0.3013192448033891,1.4887976809394667,0.0003729551528969788,-2.2489664087621826,-0.21656061279597905,0.3091228975815883,Y,-0.12705728496834695,0.17297242919380654,-1.0898788634485121,-2.2495190866451593,1.5654394264103522,0.4012780288375467,-0.017732814001968564,-0.6716059501859836,0.08506332864015867,0100,1.2330473881657116,LARS,1.809888651942699,-2.5186265315374934,1.0760616467913964,-0.3167661141660767,1.2204036421203117,1.6148728494727072,-1.245600663531279,-0.10814782989574209,-1.0065035506526303,1.351380348463843,-0.1564794504971264,0.4627558918706118,-0.4594270247907497,-0.25181869431554477,true,-1.6690657227888415,-0.45708444772305246,0.43297841548469945,1.2740124528199708,0.4835005866074699,Y,-0.8650893025015038,0.08048338517658789
24,-0.7709662619987551,-0.3755185257209646,0.10496886586088898,0.37795857866919386,0.06865867075043072,0.17465092022036394,-0.5094718622259887,0.13879813805756056,-1.2157781035245927,1.2004156649590858,0.6088758654502658,0.888054025803597,-0.24120775304670458,-0.42493108184424844,0.0834204295097315,1.5499950176988397,0.28809990046489614,-0.6778969843948837,-0.9433793927333403,-0.04117635001188995,0.28760271299580004,Y,2.2198143101080707,-1.3835487795921972,0.43011504008413304,1.2179841699760263,-0.045354344102582246,0.6242674110797725,0.398102811404743,-0.8547676389778859,-0.9517575493115566,0100,-0.2366287655374758,LARS,1.1965364206774012,-0.03131534024127773,0.8732318479449818,-1.0630330960270122,-0.9505630315825504,1.08499115221672,-0.13548910581159745,0.10255381610354017,0.9812016185572352,-0.10833055063027541,1.781656726163742,-1.3980614284849937,0.6432982527158059,1.4157676695894237,true,0.9819258448095912,-0.5125879343350492,-0.4673918935212793,1.4136475452286013,-0.9879330187274991,Y,1.1784289397570142,-0.7227832491668962
